item_name,item_id,item_category_id
车篮,6359,55
车模,18946,40
车能者,5028,23
车牌,6358,55
车牌架,7689,40
车配件,18947,40
车篷,18948,37
车饰,18949,40
车手机,17611,57
车顺号,18942,40
车贴,18943,37
车头标,18944,40
车头贴,18945,40
车尾贴,6373,19
车钥匙扣,6372,55
车衣,6374,30
车用品,5045,55
车载,5046,55
车载冰箱,10805,37
车载导航仪,5047,58
车载电脑,2983,75
车载视听,5048,55
车载液晶,6371,58
车载支架,6370,58
陈冠希拖鞋,18917,40
衬裙,18918,40
衬衫领,18919,40
衬衫裙,18913,40
沉香,6369,37
衬衣领,18915,40
城得美,18916,40
程控电话交换机,18910,40
成霖高宝,18911,37
成龙的鼻子,18912,37
成品窗帘,5052,55
成人尿裤,5053,58
成人用品,5054,55
成人用品男性性用品,5055,55
成人用品女性性用品,5056,58
城市生活,5057,58
城野医生,5058,58
成衣之王,5059,56
成渝商贸,5050,55
齿白金,5051,55
吃不胖,18928,38
吃饭衣,18929,40
齿轮减速电机,5049,58
驰蒙,18924,40
齿形带,18925,40
赤猿,18926,40
充电电池,18927,40
充电风扇,18920,41
充电器,18921,37
充电式手电筒,18922,40
充电式手提灯,18923,40
冲锋岛,5063,58
冲锋衣,5064,55
充话费,5065,55
冲黄钻,5066,55
重绘图,5068,75
冲卡器,5069,75
冲凉瘦,5060,55
充气棒,5061,58
充气船,5062,59
充气床,15833,40
充气垫,5074,67
充气轮,5075,67
充气沙发,5076,67
充气娃娃,5077,67
充气玩具,5078,67
充气游泳池,5079,67
充气浴缸,5070,75
宠物包,5072,19
宠物袋,18906,37
宠物店,18907,40
宠物电推剪,18908,58
宠物貂,18909,59
宠物狗,18903,40
宠物门,18904,40
宠物犬,18905,40
宠物鞋,18900,40
宠物药,5085,67
宠物用品,5086,67
冲印,5087,67
冲云霄,5088,67
充值卡,5089,67
虫子大联盟,5080,67
丑丑,5081,67
绸缎面,5082,67
抽绳,5083,67
抽水泵,5084,67
丑娃,5096,67
丑娃包,5097,67
抽芯铆钉,5098,67
臭氧机,5099,67
抽油瘦,5090,67
抽油烟机,5091,67
初茶,5092,67
除尘器,5093,67
厨房工具,5094,67
厨房贴,5095,67
厨房用品,928,78
厨房置物架,16352,61
出格,17684,66
橱柜定做,16351,61
出汗服,17685,66
初号机,16350,61
出口欧美,17686,66
除蜡水,17687,66
除癞灵,15025,57
处女膜,16356,43
楚茜阁,17680,66
除水垢,16355,43
除跳蚤,17681,66
储物,16354,43
储物柜,17682,66
储物架,16353,43
储物箱,17683,66
储蓄罐,16020,65
储液罐,15029,49
除异味,15028,75
船钓轮,15158,69
穿发棒,16359,43
传呼机,15027,49
川久保玲,16358,43
串口线,15026,57
船锚,16357,43
穿名堂,17688,66
川崎,17689,66
传奇世界元宝,15032,49
传奇外传元宝,16363,57
川田,15031,49
船袜,16362,57
传闻中的七公主美七,15030,49
船鞋,16361,69
船型开关,16360,69
穿衣镜,15036,49
穿越火线,17691,66
穿越火线道具,15035,49
传真机,17692,66
串珠,15034,49
穿珠,16365,43
床边垫,17693,66
床边桌,15033,49
创达隆,16364,43
床垫,17694,66
创富志,17690,66
窗户贴,6114,75
创见,15039,30
床笠,15038,49
窗帘布,15037,49
窗帘杆,16330,43
窗帘扣,17662,69
床铃,18993,37
床品,17663,63
窗纱,18994,40
床上笔记本电脑桌,17664,63
床上电脑桌,18995,37
床上书桌,17665,63
床上用品,18996,37
床上桌,15003,77
床头柜,18990,40
床头罩,15001,61
创维,17660,69
床围,18991,40
创意杯子,15000,61
创意狐,18992,37
创意家居,228,45
创意礼品,7773,19
创意泥,18561,40
创意品,17666,63
创意亚洲,18997,40
创意纸板凳,17667,49
吹风机,18998,37
纯白,18999,40
春带彩,17669,69
纯功放,16341,69
纯后级,17673,48
纯肌粹,16340,69
纯棉,16345,69
纯棉布,16344,69
纯棉布料,17670,72
纯棉连衣裙,16343,69
纯牛皮女包,17671,69
春女王,16342,69
纯色,17672,43
纯色连衣裙,563,78
纯水机,15018,62
纯丝唛,16349,61
春天十字绣,15017,62
纯维特,16348,69
纯银,15016,30
纯银戒,16347,69
纯银手链,15015,57
戳戳绣,16346,69
瓷杯,17677,30
瓷碟,17678,69
磁粉离合器,17679,69
磁钢,15019,62
磁活力,17640,49
瓷洁膏,18971,40
磁卡读卡器,18972,37
瓷卡通杯,17642,69
磁卡阅读器,18973,40
磁扣,17643,62
磁力棒,18974,40
磁力起动器,18970,37
瓷马克杯,17648,43
瓷盘,18979,40
瓷片电容,17644,62
瓷漆,18975,40
瓷水杯,17645,62
瓷鱼缸,18976,40
瓷珠,17646,43
瓷砖贴,18977,37
聪宝,17647,43
聪明孩子,18978,40
粗布,17651,77
粗跟,18982,37
促排卵,18983,37
粗条纹,17653,69
促销栏,18984,40
促销区,17654,69
翠柏,18985,37
脆谷乐,18980,40
崔克,17650,30
催眠乌龟投影仪,18981,40
翠竹水,10140,55
存储卡,16327,43
存储器,17659,69
存话费,16326,57
存钱罐,16325,43
搓泥宝,17655,69
搓泥浴宝,18986,40
搓澡泥,18987,40
达芭娜,16329,57
大摆,17657,69
大摆裙,18988,40
大班桌,16328,43
大包,17658,69
打薄剪,18989,40
大宝眼角皱纹蜜,18950,40
大波点,17620,57
大波妹,18951,40
大尺码,11314,62
大宠爱,17621,57
大创,18952,40
大慈阁,18957,40
打蛋器,18958,37
打底,17628,61
大地库,18959,37
打底裤,17629,61
打底裙,18953,40
打底衫,17623,43
打地鼠,18954,40
打底霜,17624,43
达点,18955,40
大点点,17625,43
打碟机,18956,40
大豆异黄酮,18960,40
大耳环,17630,61
大儿童,18961,41
大方茶几,17631,61
大方领,18962,40
大飞袖,17632,61
大佛水,18963,40
答复你,16305,69
达芙妮包,17637,61
达芙妮单鞋,18968,40
达芙妮凉拖,16233,64
达芙妮凉鞋,16304,69
达芙妮女鞋,17638,61
达芙妮正品,18969,37
大高兴,16303,69
大怪兽,16302,69
大龟王,17633,61
大汉口,18964,40
大号女装,16308,69
大和,17634,61
大和号,18965,37
大红袍,11118,40
大蝴蝶结,16307,69
大花,17635,61
大话币,18966,40
大话号,16306,69
大花蕙兰,17636,61
大黄蜂,18967,40
打火机,1952,30
大机构,16104,64
打价机,18654,40
打价器,5932,67
打价纸,700,77
大卷纸,701,77
大卡器,703,77
达克,705,77
达客风尚,706,77
大客户,708,77
搭扣,15186,57
打口鞋,15185,63
大裤衩,15189,43
大佬七,15181,72
大力马,710,77
大露背,712,77
大码,715,77
大马标,716,77
大码短裤,717,77
大码短袖,719,77
大码裤子,15197,57
大码连衣裙,15196,57
大码凉鞋,15195,57
大码马甲,15194,57
大码女裤,15199,69
大码女凉鞋,15198,69
大码女鞋,15193,57
大码女装,15191,69
大码七分裤,15190,30
大码裙子,720,77
大码夏装,721,78
大码鞋,724,78
大码雪纺,725,78
大码衣服,726,78
大麦茶,727,78
大帽檐,728,78
大咪咪,729,77
大米皂,15164,69
大魔鬼,16495,40
达尼,20777,72
达派,15163,69
大牌,16494,40
大牌原单,15162,69
打泡器,16493,40
打泡网,15161,69
大清快,16492,40
大清铜币,15168,69
大容量,16499,37
达诗,15167,69
大鼠标,16498,40
打鼠机,15166,69
大水钻,16497,40
达斯弥,15165,69
达速可,16496,37
打碎机,15160,72
大陶记,16491,37
大童,16490,40
大童装,730,77
大头贴机,732,77
大头围,734,77
大网眼,736,77
大王子,737,77
大卫杜夫,15169,69
大卫星,738,77
大未战,739,77
打窝船,15172,69
打窝器,15179,72
大溪地,7710,40
大喜来,15177,69
大显,15171,69
答谢品,15170,69
大沿草帽,7709,40
大沿帽,7708,40
大雁塔,16437,37
大眼贴,740,77
大眼有神,17224,55
大衣服,741,77
大衣柜,744,77
大益普洱茶,7701,40
达亿瓦,746,77
达衣岩,7700,40
打印机,747,77
大硬币,7703,40
打鱼种菜,7702,40
大元,749,77
大圆领,7705,40
大悦城,7704,40
大越野,7707,40
大冢爱,7706,40
大嘴猴,9111,54
黛安芬,750,77
黛安芬文胸,7712,40
黛博兰,7711,40
戴戴瘦,758,77
带防伪,7714,55
带钢圈,759,77
带钢托,7713,55
代购,7715,58
代官山,7732,23
带帽,761,77
带饰,762,77
黛丝莉女装,21456,40
代销,6410,75
代卓,771,77
岱宗坊,777,77
蛋白粉,6405,57
单车灯,7737,30
单车牌,783,77
单词本,785,49
单反,786,49
单反相机,787,49
单反相机包,788,49
蛋糕粉,6414,30
蛋糕裙,7745,30
蛋糕屋,6413,30
胆机,5100,67
丹吉多,7990,55
单肩,5101,67
单肩包,5102,67
单肩带,5103,67
单肩斜挎包,912,78
丹俊,791,73
丹拿,792,73
丹尼熊,793,73
丹宁布,794,73
单片机,795,73
胆前级,796,73
单人床,799,54
单人帐,3552,23
丹瑞,5110,67
单身戒,5111,67
诞生礼,5112,67
淡水河边流,6442,30
蛋塔皮,5113,67
丹特声,5114,67
丹希路,5104,67
丹霞山,5105,67
单相异步电动机,5106,67
单鞋,5107,67
挡车器,5108,67
挡电箱,5109,67
倒表器,5120,67
倒车宝,5121,67
倒车雷达,5122,67
道达尔,5123,67
到付款,5124,67
导航手机,5125,67
导航仪,15836,40
刀架,5115,67
道具服,7778,28
道奇,5116,67
导热贴,5117,67
导热油炉,5118,67
道闸,7779,30
德恩吉,5119,67
德尔惠,5130,67
德菲斯,5131,67
德芙巧克力,5132,67
德高,5133,67
德国产,6465,18
德国队,5134,67
德国法克曼,6464,57
德国高仪,16155,64
德国汉高,5135,67
德国红环,5136,67
德国军刀,16324,67
德国凯驰,5126,67
德国世家,5127,67
德国坦克,5128,67
德国伟嘉,5129,67
德劲,5140,67
德克萨斯,5141,67
得力,5142,67
德丽芙,5143,67
德龙,5144,67
德玛纳,5145,67
德生,5146,67
德生收音机,5147,67
德诗,17729,43
德天使,5137,67
得伟,17725,43
德颜堂,5138,67
德益达,17726,43
德语王,5139,67
德语专业八级,17727,43
德云社,17728,43
德赞臣,17721,28
等离子电视,17722,19
灯笼短裤,17723,23
灯笼裤,17724,43
灯笼裙,5151,67
灯笼袖,5152,67
邓禄普,5153,67
灯眉贴,17730,43
登山包,5154,67
登山鞋,17731,43
登山杖,5155,67
灯饰,16400,40
灯饰灯具,5156,67
登喜米兰,5157,67
灯芯绒,5158,67
灯芯绒布,5150,67
灯芯绒裤,16409,40
灯秀店,5148,67
迪奥香水,16404,40
地板拖,17736,75
地板砖,5149,67
低帮,16403,40
滴答滴,17737,75
地垫,16402,37
帝舵,17738,75
帝尔乐都鹏,16401,40
迪梵,17739,75
蒂凡尼,16408,37
荻菲儿,17732,28
迪高,16407,40
迪高挂钟,17733,30
低跟,16406,40
低功耗,17734,43
地瓜粉,16405,40
地瓜干,17735,43
地黄丸,5162,67
低价卷,5163,67
抵价卷,5164,67
抵价券,5165,67
迪嘉斯,5166,67
低聚异麦芽糖,5167,67
迪卡侬,5168,67
迪克逊,5169,67
涤纶布,5160,67
涤纶丝,5161,67
底滤板,13351,82
地埋灯,1680,56
帝欧老人头,5159,67
地球女人走珠香水,17703,51
低热量,17704,77
迪赛,17701,46
迪赛尼斯,5173,67
第三套人民币,5174,67
蒂森特,5175,67
地势坤,5176,67
滴水碗盆收纳架,5177,67
迪斯尼包,5178,67
地摊货,5179,67
地毯绣,5170,67
地图系列,5171,67
帝陀,5172,67
帝王金,17714,49
帝王术,17715,61
地下城与勇士外挂,17716,69
地下城与勇士游戏币,17717,79
地下城与勇士帐号,17711,49
地下城与勇士装备,17713,49
低胸,5184,67
低压电动机,5185,67
迪亚多纳,5186,67
蒂雅克,5187,67
滴眼液,5188,67
低腰,5189,67
第一音响,5180,67
低音炮,5181,67
抵用卷,5182,67
迪之琳,5183,67
地中海外贸,5195,67
地砖,6506,28
点斑水,5190,67
电壁炉,5191,67
电饼铛,5192,67
电冰箱,5193,67
电波表,5194,67
电茶壶,9693,40
点钞蜡,19375,78
点衬衫,12669,41
电池盒,16997,40
电锤,10864,40
电吹风,16473,37
电磁感应封口机,16472,40
电磁炉,15140,57
电大脚,16471,40
点点,16470,40
点点的杂货铺,15146,57
点点卡,16477,37
电动叉车,16476,40
电动车,16475,40
电动车电池,15149,57
电动打蛋器,15148,57
电动缝纫机,16479,55
电动工具,15147,57
电动葫芦,16478,40
电动机保护器,15153,72
电动螺丝刀,16484,40
电动汽车,15152,72
电动剃须刀,16483,37
电动调节阀,15151,43
电动童车,16482,40
电动牙刷,15150,57
电动自行车,16481,40
点读笔,15157,69
点读机,16488,40
电炖锅,16487,40
电炖盅,15155,72
电饭煲,16486,37
电饭锅,16485,37
电风扇,16480,38
电钢琴,10286,40
电焊机,15159,72
电话号,16489,40
电话机,15120,67
电话交换机,16451,37
电机控制器,17783,38
电吉他,16450,40
点胶机,17784,37
电解水机,809,78
点睛,17785,40
点睛服饰,17786,40
点睛外贸,15124,67
点卡,16455,37
电开水壶,15123,67
电喇叭,16454,40
电烙铁,17780,40
电力纺,15122,67
电力猫,16453,41
电磨,17781,37
电魔鼓,15121,67
电脑包,16452,41
电脑背包,17782,40
电脑电源,15128,67
电脑耳机,16459,55
电脑耳麦,15127,67
电脑机箱,16458,55
电脑键盘,15126,67
电脑麦,16457,55
电脑配件,15125,67
电脑散热器,16456,55
电脑摄像头,17787,37
电脑围,17326,40
电脑椅,17788,40
电脑椅子,17789,40
电脑音响,15129,67
电脑音箱,15131,67
电脑主板,16462,40
电脑主机,17794,40
电脑桌,15130,67
电暖宝,16461,55
电暖器,17795,41
电批扭力测试仪,16460,55
电瓶车,17796,40
电瓶充电器,15135,62
店铺街,16466,40
店铺装修,17790,38
电器组件,859,78
电热水袋,15134,67
电热水壶,16465,40
电热水瓶,17791,37
电热水器,15133,67
电人笔,16464,37
电容,17792,37
电熔打包机,15132,67
电容麦,16463,37
电容式接近开关,17793,40
电砂锅,15139,30
电视柜,16469,40
电视盒,15137,62
电视机顶盒,16468,40
电视机壳,15136,62
电视机遥控器,16467,40
电视接收器,17798,40
电视卡,17799,37
电视墙,17761,40
电视墙贴,17762,40
电视输出,17763,40
电视天线,7378,55
电视遥控器,17764,40
电水壶,15102,62
电筒,16433,37
电玩巴士,15101,62
电蚊拍,16432,40
电焐煲,15100,62
电箱吉他,16431,40
电信猫,16430,37
电信区,17760,68
电压力锅,6505,28
点烟器,15106,62
电影票,17769,37
电熨斗,15105,62
店招,16436,40
电子表,15104,62
电子秤,16435,37
电子称,15103,62
电子宠物,16434,40
电子辞典,17765,40
电子狗,15109,62
电子管,17766,37
电子健康秤,15108,62
电子拉力试验机,16439,37
电子灭蟑器,17767,37
电子漂,15107,62
电子票,16438,40
电子琴,17768,40
电子驱蚊器,16440,40
电子人体秤,17772,38
电子书,17773,38
电子体温计,17774,37
电子条码秤,17775,40
电子图书,15113,67
电子显示屏,921,78
电子相册,15112,65
电子相框,15111,62
电子血压计,17770,40
电子元器件,15110,62
电子运动表,16441,40
电子钟,17771,40
吊带背心,15117,67
吊带长裙,15116,67
吊带裤,15115,67
吊带连衣裙,15114,67
吊带两件套,17776,37
吊带裙,17777,40
吊带衫,15119,67
吊带雪纺,17778,37
吊档裤,15118,67
钓得乐,17779,40
吊钩秤,17740,75
吊环螺丝,17741,75
钓具,17742,75
雕刻机,16411,37
吊蓝,16410,40
吊篮,16448,37
吊牌价,16415,41
吊扇,17747,70
钓台,16414,41
吊袜带,17748,70
钓箱,16413,41
钓鱼灯,17749,30
钓鱼竿,16412,41
钓鱼用具,16419,37
吊坠,17743,75
吊坠绳,16418,40
蝶安芬,17744,75
蝶翠诗,16417,40
蝶诗倩,17745,75
叠衣板,16416,40
蝶妆,17750,49
叮不痒,17751,57
定点瘦,17752,69
叮叮粉,16422,37
顶呱呱,16421,37
丁家宜,16420,37
顶尖,16426,37
丁腈手套,17758,55
顶派,16425,38
丁晴橡胶,17759,55
定时器,16424,37
订书机,16423,40
订书器,16429,38
定位册,16428,40
丁香非花,17756,43
定向天线,16427,41
订鞋店,17757,40
顶星,8383,40
定型水,15461,63
定型液,7666,56
钉珠,9095,54
丁字裤,800,54
洞洞鞋,801,54
东福春,802,49
冬瓜楠,803,54
东京着衣,805,54
东丽,807,77
东丽湖,810,77
动力虎,811,77
东菱,812,77
动漫贩,813,77
动漫周边,814,77
东鹏,816,77
东陶,817,77
冬夏,818,77
东讯,819,77
东妍堂,5312,59
洞爷湖,820,77
豆瓣酱,822,77
豆豆卡,823,77
痘毒清,824,77
豆腐人,825,77
豆腐乳,13919,37
痘根尽,826,77
豆浆机,828,77
痘胶膏,829,73
痘立消,19368,62
痘螨净,830,75
斗牛梗,831,73
痘清霜,832,49
斗战胜佛,833,54
杜邦特卫强,834,49
独辫子,835,73
嘟嘟小肥,836,73
嘟嘟鱼嘟嘟,837,73
嘟嘟与鬼脸,838,54
杜嘉班纳,839,73
度假风,4506,55
读卡器,21771,19
杜克,21457,37
杜蕾斯,840,77
毒力岛,7802,30
都彭,7804,23
肚皮舞,7803,19
肚皮舞服饰,15285,63
肚皮舞服装,15284,63
肚皮舞上衣,15283,63
肚皮舞套装,15282,63
肚皮舞腰链,15289,63
都市星期天,15288,63
读书郎点读机,7820,75
读心机,15287,63
读心术,15286,63
断草,15281,63
短裤套,15280,63
短款,918,78
缎面,7819,75
短裙,7818,75
短外套,14833,65
短信卡,7813,75
短袖,7812,75
短袖衬衫,7815,75
短袖哈衣,7814,75
短袖连衣裙,15296,63
短袖帽衫,15295,63
短袖披肩,15294,63
短袖七分裤运动套装,15293,63
短袖卫衣,15299,63
短袖运动套装,15298,63
短袖真丝雪纺连衣裙,15297,63
短袖针织开衫,15292,63
短靴,15291,63
堆堆领,15290,63
兑换码,861,77
对戒,7821,75
敦奴,7824,75
炖之宝,7823,75
多安娜,4247,24
多彩,13379,49
朵朵,13389,49
多多灭,6520,25
朵朵余味,6522,25
朵朵云,6521,25
多方通,16447,37
多芬,881,77
多湖辉,888,77
多卡位,7844,30
哆啦韩梦,6515,25
多乐士,6514,30
多丽,7845,28
多利是,7848,28
多美,6516,25
多媒体播放器,7847,30
多美娅,6519,25
多美滋,13378,49
多魔君,6530,25
多尼克,892,77
多扑打,6524,25
多普达,7855,28
朵琪拉,6523,25
多特,7854,30
多玩币,6526,25
多为,6525,25
多威,7856,28
多喜爱,6528,25
朵以,6527,25
多雨地带,6529,25
鹅蛋粉,6540,25
恶恶鱼,6542,25
鄂尔多斯,6541,25
俄汉通,6544,25
恶灵古堡,6543,25
娥佩兰,16107,64
恩迪诗,1637,56
恩曼林,6535,25
恩曼琳,7866,30
恩美力,7865,30
恩美特,6537,25
二等品,6536,25
耳钉,6539,25
儿肤康,6538,25
耳骨钉,7880,6
耳挂式耳机,6551,25
耳环架,7882,6
二级建造师,5220,28
耳机扣,6550,25
耳机棉,7881,6
耳夹,5221,19
尔力人,6553,25
耳麦,7884,6
耳圈,6552,25
二缺一,7883,6
耳塞,6555,25
耳饰,7886,6
二手笔记本,6554,25
二手笔记本电脑,7885,6
二手车,16445,40
二手电脑,6546,25
二手空调,7877,7
二手摩托,5215,19
二手摩托车,6545,25
二手汽车,7876,43
二手手机,16164,64
二手手机诺基亚,5216,57
二手自行车,6548,25
儿童安全座椅,7879,6
儿童包,6547,25
儿童表演服,7878,7
儿童餐椅,19302,49
儿童床,5219,30
儿童电动车,6549,25
儿童合唱服,6560,25
儿童家具,7891,6
儿童裤,7890,6
儿童理发器,6562,25
儿童凉鞋,7893,6
儿童溜冰鞋,5231,21
儿童帽子,6561,25
儿童三轮车,7892,6
儿童摄影服装,7895,6
儿童手表,6563,25
儿童书桌,7894,6
儿童睡衣,7897,6
儿童太阳镜,7896,6
儿童套房,16160,64
儿童图书,6557,25
儿童袜,7888,6
儿童玩具,6556,25
儿童舞蹈服,7887,6
儿童舞蹈服装,5227,28
儿童椅,6559,25
儿童泳衣,5228,30
儿童游泳衣,6558,25
儿童帐篷,7889,6
儿童桌,1651,56
儿童桌椅,6573,25
儿童自行车,6572,25
儿童座,6575,25
儿童座便器,6574,25
二玄社,6577,25
二月白,6576,25
发包,7899,6
发带,19306,49
法恩莎,6582,25
法尔曼,6581,25
发箍,5252,23
发光枕,6584,25
法国袋鼠,5253,28
